SYMBOL	logFC	logCPM	PValue	FDR	tests	ENTREZID
FKBP1AP1	-0.3422772686113758	0.006582832479665787	0.5645965104198858	0.7267991663324627	0	2282
LRRC37A8P	-0.3437929712988616	-0.27181993102277685	0.564864220425541	0.7270407002942748	0	100533789
ASAP3	-0.09314099939181127	3.313170056337956	0.5648806928382012	0.7270407002942748	0	55616
TTPA	-0.5576919787430389	-0.27178161844237586	0.564939109183659	0.7270480119917223	0	7274
PTPRG-AS1	-0.20769970993458245	1.04393983512412	0.564982927246954	0.7270480119917223	0	100506994
ACTB	0.020893371322984543	11.607206010958237	0.5652950396141532	0.7273874997085737	0	60
DSCR9	0.5290809283844328	-0.2117846497720154	0.5657925559692476	0.7279654756853369	0	257203
TRIB3	-0.03320545987485172	6.982374811363213	0.5659065145786019	0.7280498983046082	0	57761
KPNA5	-0.09489283157951145	3.0798853012332033	0.5663175374814048	0.7285164529315756	0	3841
FLJ23867	-0.30862721846201774	0.6814522184249397	0.5665957093149466	0.7288120415342583	0	NA
SFXN1	0.023852047568898714	7.869141419557392	0.5667163664511462	0.7289049858018842	0	94081
ZNF324	-0.08843332854576727	3.055859674419821	0.5668712858222297	0.7290419781795713	0	25799
PCDHAC1	-0.1681279122721878	1.8530219529898035	0.5670260367366416	0.7291787305314511	0	56135
ENHO	-0.43830016667529637	0.3637384689670371	0.5672458088723895	0.7293226077336614	0	375704
LOC101928673	-0.30901812771009035	0.6493656330861064	0.5671939434636061	0.7293226077336614	0	101928673
CIR1	0.05838911860922032	4.376562169645381	0.5672832023235133	0.7293226077336614	0	9541
BBS9	-0.11774135352033661	3.113941922953709	0.5675153366931172	0.7295587682969138	0	27241
KMO	-0.5520431790301217	-0.15382844834428555	0.5678526897615744	0.7298678422641727	0	8564
STX1B	-0.20816468776799146	1.5831075047643235	0.5678434254085574	0.7298678422641727	0	112755
GUSBP2	0.2994046627333057	0.6813654675981472	0.5680405844605566	0.7300470389124409	0	387036
IFNAR2	-0.047991250592948516	5.295840533020503	0.568149287195602	0.7300859240615849	0	3455
C1orf106	0.03738251760637074	5.757891281931188	0.5681677974768775	0.7300859240615849	0	NA
ARMCX5	-0.05988579709571634	4.760663068121441	0.5683819363598146	0.7302987766896005	0	64860
GDAP1	-0.07032893320207406	4.036579507561306	0.5686397268985293	0.730567675063287	0	54332
HSPA1L	-0.18624341886260554	1.4119935637778886	0.5688046095790333	0.7307149857123247	0	3305
ZNF133	0.10473352210726682	3.1273716606901605	0.5688514271242561	0.7307149857123247	0	7692
SNAPIN	0.0603917850124038	4.706401482211437	0.5691753191925915	0.7310686829032347	0	23557
CHRFAM7A	0.29778000296498514	0.45899777496708727	0.5692993022558599	0.7311655715481196	0	89832
SLC7A6OS	-0.06562725424850083	4.008475189933719	0.5694959063786312	0.731355704789135	0	84138
ZNF438	-0.1172286526211025	2.787561836656454	0.5696780349195154	0.731464848315108	0	220929
RBPMS2	-0.08143344977160476	3.360439253452304	0.5696621909444782	0.731464848315108	0	348093
TSPO	0.05565052756088842	5.155619341806771	0.5698396016057897	0.7316099232892748	0	706
SUMF2	0.034722860018083626	6.279304741140752	0.5703608179813904	0.7320939005052473	0	25870
ZCCHC8	0.041285148750982395	5.848501442965451	0.5703141159312267	0.7320939005052473	0	55596
GOLGA8A	0.10421856965366678	3.3411392172782524	0.5703623993776936	0.7320939005052473	0	23015
ZDHHC18	-0.05593351766912017	4.578922675551626	0.5705020058396495	0.7322106875698927	0	84243
PPP3CC	0.07289249750588686	4.184209159117632	0.5706251143644226	0.7323062822606055	0	5533
TMEM222	-0.07319591680953165	3.9342340025279183	0.5712995498904291	0.7331093406058165	0	84065
HMHA1	-0.3040380457462113	0.3028384740352151	0.5715691563629028	0.7333303369249716	0	NA
ATP5J	0.03565396558003438	6.422772635978047	0.5715363383148622	0.7333303369249716	0	NA
C15orf40	0.08277918474092602	3.603548187967579	0.5717142352014405	0.7334539894483085	0	123207
NRBF2	-0.06238034432884017	4.963414233103894	0.5722463374276318	0.7340740921345941	0	29982
POLR2G	0.04060592083876003	5.942834881311908	0.5723777563535103	0.7341801388879878	0	5436
ZFP41	-0.06256708171914198	4.149894255503041	0.5726662521500075	0.7344353607008082	0	286128
DCTN5	0.03113162008397846	6.6445689790036555	0.5727202928207069	0.7344353607008082	0	84516
RELL2	0.21921050709247078	1.4770846622018976	0.5727230329395944	0.7344353607008082	0	285613
UBE2J2	0.043928343257785274	5.3683757128582545	0.5728476842708244	0.7345326628453483	0	118424
FAM161B	-0.14297300022037623	2.317921372148898	0.5730123601235385	0.7346812654061374	0	145483
ITGB3BP	-0.04981571236491124	5.21845870539003	0.5731121813003904	0.7347324122476474	0	23421
WDR89	-0.04258570305556346	5.439162487112987	0.5731498259684835	0.7347324122476474	0	112840
PXYLP1	0.08917371573516511	3.592737408674136	0.5733951954758844	0.7349843938945287	0	92370
ZFHX2	0.1490197905797695	1.8098270552126998	0.5735671314958568	0.7351422127938385	0	85446
FPGS	-0.05599392320045923	4.883838496391426	0.5737058577561689	0.735257443435274	0	2356
PPAT	0.03535655419211525	6.377919689192404	0.5742055020662559	0.7358351651734014	0	5471
ARHGAP1	0.03875901800694327	6.241692392146993	0.5742938823799455	0.7358858052107529	0	392
TBC1D5	-0.03387720982863603	6.26085856023697	0.574648329530301	0.7362773390102376	0	9779
BACE1	0.07162823439488829	4.003386237091993	0.5747867852310766	0.7363606102739264	0	23621
ZEB1-AS1	0.16955700047274538	1.9215857317828458	0.5748111111806294	0.7363606102739264	0	220930
C11orf24	0.04201575953452237	5.6030903369104506	0.5748825589156512	0.7363894987896323	0	53838
ADAM12	-0.10837021112212102	2.9076226863705372	0.5749937288116337	0.7364692597298184	0	8038
CATSPER2	0.33034219323468955	0.5828982628707412	0.5758070201898173	0.7374482289360191	0	117155
AP1B1	-0.03105138103071746	6.475497052144262	0.57607418519017894	0.7376867892997278	0	162
RNPS1	0.023489121687404864	7.849241528477783	0.5761623051047535	0.7376867892997278	0	10921
ARL2BP	0.03872784716386223	6.149405062767038	0.5761214117755471	0.7376867892997278	0	23568
GFOD2	0.06290855224944275	4.669779811799272	0.5761892232757435	0.7376867892997278	0	81577
PRKAR2A	0.03518715436806525	6.29304332878544	0.5766170379186631	0.7381717605453133	0	5576
ZNF502	0.19364713583230225	1.736523413541855	0.5767097729384535	0.7382277246453982	0	91392
SNORD52	0.33038821596698187	0.6652804075336651	0.576959757425396	0.7384849521355145	0	26797
HR	-0.047696081475398874	5.180755842747686	0.5770690876970849	0.7385621195477265	0	55806
SYMPK	-0.030434005487814202	6.854359108066349	0.5771575314769368	0.7386125445311581	0	8189
NAPSA	-0.24928176328147789	0.5998895465034139	0.5778814585112767	0.7394761462469053	0	9476
AP5Z1	-0.09598958336923744	3.2025266297665627	0.5780820553082915	0.7396699875057663	0	9907
SPECC1L	-0.059988494764856674	4.182530761908664	0.5786329570975207	0.7403119814704496	0	23384
USP27X-AS1	0.23826446901100803	1.1623325029135518	0.5787497158602061	0.7403984642248305	0	158572
CAMKMT	-0.09612287131553468	3.2480755715107508	0.5790635888113855	0.7407370803957756	0	79823
HMGN3-AS1	0.3657131326754759	0.1508964710412371	0.5792061874282222	0.7408565638414324	0	100288198
RNF139-AS1	0.3662782674651205	0.21822396772656885	0.5794763107105081	0.7411391286029938	0	101927612
NUTM2B-AS1	-0.0563107440603175	4.677540397540588	0.5796840605978077	0.7413418777685958	0	101060691
FARS2	-0.0964862713331075	3.6080865623519345	0.5798167588073926	0.7414486191423395	0	10667
KCTD13	-0.07763420598238889	3.6408364661521975	0.5799110377232521	0.7415062173639139	0	253980
FAM50A	-0.0441201721577374	5.621545832707895	0.5801662106947819	0.7417695163480275	0	9130
RPLP0	-0.020517325276575463	10.898624635642758	0.580307621036634	0.7418873321571908	0	6175
PSMC6	0.024076933966819123	7.364322545591988	0.5806168711943556	0.742156686486759	0	5706
SNORD116-20	0.36823887555501006	0.12778656175432565	0.5805778399926032	0.742156686486759	0	100033431
PCED1A	0.0950503914812444	3.5258034375674456	0.5807551986199397	0.742270499127242	0	64773
UBE2T	0.03296860467360827	6.068692824403229	0.5811246865027638	0.7426166973891916	0	29089
FAM114A1	0.05190844294685103	4.934890144674353	0.5811242728781238	0.7426166973891916	0	92689
BET1L	-0.03809435562493183	5.661256853734971	0.5812577289659299	0.742723688972247	0	51272
ESRRA	0.03971545582382347	5.518182338564478	0.5813398245465565	0.7427655686494562	0	2101
MAPK9	0.03129803877316355	6.648371110665171	0.5816844422092323	0.7431428316653409	0	5601
OVGP1	-0.30230654761996567	0.4955661166778355	0.5819716431881832	0.743446683044706	0	5016
DTNB	0.07082163143398203	4.101944457460091	0.582025692480724	0.7434526657132912	0	1838
HCN3	0.09348230847352175	3.518618557416753	0.5821852100035022	0.7435933561744332	0	57657
TRPS1	0.07462064238069709	3.9589464880787686	0.582518275739399	0.7439556676251144	0	7227
CHCHD5	-0.09709534431169856	3.268753167463248	0.5827405118410552	0.7441763850018054	0	84269
TPCN1	0.05816284514203405	4.789936897650575	0.5829104959035433	0.7443303432514297	0	53373
SMG1P5	-0.33305800206160197	0.056390868097192064	0.5830871939307474	0.7444297338586856	0	595101
PPP1R15B	-0.021651842089210466	7.961393252528635	0.5830456703595978	0.7444297338586856	0	84919
PIGF	-0.06886240046182675	4.090833953877599	0.5832205037973139	0.7445368133582732	0	5281
USP15	0.026780548554944748	6.98574136409058	0.5833497118664892	0.7446386388124535	0	9958
CWC27	-0.04496070448785249	5.208849221990904	0.5836977302336501	0.7450189389151476	0	10283
TSEN34	-0.03628705162862031	6.002796332660972	0.5837465789640599	0.7450189389151476	0	79042
TMEM133	0.1431482394974389	2.4912261882524347	0.5838491573388851	0.7450867137974417	0	NA
IGFBP2	-0.057934293938743796	4.969855472258015	0.5840625789241418	0.7451065174584985	0	3485
TOPORS-AS1	0.2418128115434128	1.3439625021316106	0.5840624843814747	0.7451065174584985	0	NA
SNORA28	0.26702108933184926	0.6494060176118198	0.5840519136041621	0.7451065174584985	0	677811
RASAL2-AS1	0.47854025408980455	-0.12602962633334394	0.5840578481690221	0.7451065174584985	0	100302401
HTR2B	-0.7619018945474352	-0.7819781788830195	0.5843846006655792	0.7452632819076667	0	3357
MIR590	-0.7613995638238639	-0.6167437991092055	0.5851640975847756	0.7452632819076667	0	693175
FAM83E	-0.7613751837044888	-0.738828518554584	0.5848771783655264	0.7452632819076667	0	54854
PTAFR	-0.7606547511295408	-0.8722351982725481	0.5846619801612399	0.7452632819076667	0	5724
SPG20-AS1	-0.7604240618874427	-0.5783158900285263	0.5848005163949738	0.7452632819076667	0	NA
GPR20	-0.7601203230372887	-0.7389423655395696	0.584671140649884	0.7452632819076667	0	2843
TSACC	-0.7594386948447158	-0.6970763005543948	0.5844757853022977	0.7452632819076667	0	128229
SNORD36C	-0.5170404382046749	-0.33434517523393287	0.5849204684727702	0.7452632819076667	0	26813
TPST1	-0.08358723351529249	3.271732083558525	0.5847291346444384	0.7452632819076667	0	8460
ARFGAP2	-0.04132045922384404	5.482527534048456	0.5847600228694834	0.7452632819076667	0	84364
BLOC1S2	0.03289654604082077	5.9681745559698625	0.5847922737405122	0.7452632819076667	0	282991
KALRN	0.518037975863504	-0.3999776104894675	0.5845146049645134	0.7452632819076667	0	8997
HSP90AB4P	0.5186149132919147	-0.6564369965040001	0.5844827815666602	0.7452632819076667	0	664618
SH2D4B	0.519064502165993	-0.738987574498636	0.5849693727314269	0.7452632819076667	0	387694
CRSP8P	0.519286388558952	-0.6971147973816446	0.5851580756499929	0.7452632819076667	0	441089
ASPRV1	0.5194230719484975	-0.6564044823023617	0.5850623138486911	0.7452632819076667	0	151516
TPBGL	0.5196179821726362	-0.7389544158769448	0.5846647833466827	0.7452632819076667	0	100507050
ANO7	0.5210923258774757	-0.7819288079125747	0.5850645211722555	0.7452632819076667	0	50636
LOC101927322	0.5214143844142282	-0.3342792709546891	0.5851380876685122	0.7452632819076667	0	101927322
ALG1L9P	0.6780094592850445	-0.5043341982606935	0.5851751864912456	0.7452632819076667	0	285407
SNORD37	-0.5161079258449051	-0.6971596683723416	0.5852379139063744	0.7452801440410958	0	26812
CENPK	-0.0427145114165227	5.7488263402948805	0.5854153079615488	0.7454082241314536	0	64105
HAVCR1P1	0.519247308815483	-0.6970949107103769	0.5854374817414896	0.7454082241314536	0	100101266
GIGYF2	0.034488488384449976	6.356514411361889	0.5856575952781314	0.745562416305043	0	26058
MIR6797	0.6788246756501177	-0.5408642680339123	0.5856564789995756	0.745562416305043	0	102465478
RPSAP58	-0.11746947667056587	2.8504375278155045	0.5858816737434975	0.7457637192274092	0	388524
XRRA1	0.07895388430141702	3.8744368391520903	0.5859147626758769	0.7457637192274092	0	143570
MTRNR2L8	0.5171420265241341	-0.5784782532233934	0.5862757939941662	0.7460898174929427	0	100463486
SUMO4	0.6775882850399041	-0.6565697580372322	0.5863195876513264	0.7460898174929427	0	387082
SNORD53	0.6789824299889324	-0.5784692874258017	0.5862830113072369	0.7460898174929427	0	26796
MIR1915	-0.762928504117945	-0.6562861842864363	0.5865742398927453	0.746350798646903	0	100302129
RPL23AP82	0.10197602262348489	2.9992942394651303	0.5866670678955535	0.7464058496668949	0	284942
FBXO30	-0.04096285424649447	6.142709609861353	0.5870088385073814	0.7466526457919577	0	84085
RSPO3	-0.022165572848210868	8.263798083320424	0.5869879647599884	0.7466526457919577	0	84870
SLC35A1	0.06303069299716994	4.162222869706316	0.58700978261466	0.7466526457919577	0	10559
GPN2	-0.06675767887477574	3.5442864362612267	0.5873019117452609	0.7469534532711583	0	54707
LRRK1	-0.04563940917334782	5.088122219037684	0.5874204303154076	0.7469534532711583	0	79705
ZFP91	0.02443920860971057	7.44675587391422	0.587555097196632	0.7469534532711583	0	80829
SCAMP4	0.04632773604563442	5.506829309250164	0.5873565547236145	0.7469534532711583	0	113178
RRAGC	0.05888799022978339	4.675497755046197	0.587570397050458	0.7469534532711583	0	64121
SPSB4	0.2667502231961742	0.6656524514850616	0.5875934635394032	0.7469534532711583	0	92369
MIR3682	0.6748816403647432	-0.6971603382682073	0.5875699920363173	0.7469534532711583	0	100500850
SAMD13	-0.29529309936352494	0.7129079624045715	0.5876790708839937	0.7469992241317477	0	148418
MRPS14	0.06071683762564123	4.5256568397955865	0.5878154150172317	0.7471094733867423	0	63931
RADIL	-0.10094533880713345	2.967808379026133	0.5880592607122129	0.7472315503182477	0	55698
C4orf32	0.0679090459922918	4.270782223106195	0.58804219634545	0.7472315503182477	0	NA
TBC1D19	0.09795449859427788	2.993372383541203	0.5880603143673222	0.7472315503182477	0	55296
NBPF8	0.14344846689276897	2.0496881023674534	0.5882720233109402	0.747437498613242	0	728841
MCOLN2	0.09659685003117223	3.143776135438726	0.5884627046673288	0.7476166975105426	0	255231
C19orf81	-0.17689178609444434	1.7664778879890082	0.5887131550615149	0.7478717937770066	0	342918
TAF9	-0.03430242593791449	5.9991302372135005	0.5890970491513258	0.7482963529199533	0	6880
PIGN	-0.04601805573946076	5.361479900594678	0.5894411251285648	0.7486702660399921	0	23556
EIF2A	0.024145196968020526	7.093946221790878	0.5896921949964685	0.7489259956693216	0	83939
ANKRD12	0.03349282772988864	5.995882795593988	0.5899897085049842	0.7492406619516876	0	23253
VAX2	-0.2319575098665568	1.3339262129816176	0.590058663665122	0.749265048465155	0	25806
TSGA10	0.2517237483722921	0.6492647527495756	0.5902569129878751	0.7494535966273838	0	80705
DNASE1	0.13452475997734592	2.5270107653586433	0.5903799643182855	0.7495466415978234	0	1773
LYRM7	-0.0437703263762879	5.3797712844581005	0.5904756288616421	0.7496049035367386	0	90624
ZCCHC6	0.04225665316653541	5.229930040044746	0.590947203816162	0.7501403312096594	0	NA
ACAD8	0.06628818571785947	3.7363791553307473	0.5910115444202219	0.7501587744600541	0	27034
MIR4712	-0.23321438955063173	0.6813667817898215	0.5910667848263553	0.7501656648815871	0	100616396
DBI	0.02435522617926424	6.7642537772482925	0.5911861513053562	0.750253934327013	0	1622
CES2	-0.04157052760107096	5.783332933293483	0.5912499128097697	0.750271628489647	0	8824
NPC1L1	-0.31508224257929685	0.10449558949715423	0.5914090235829991	0.7504103037458897	0	29881
KLF13	0.05314739489967737	5.191173557615494	0.5914822227601546	0.7504399557512997	0	51621
SLC35B3	-0.07296597223058711	3.663839234752262	0.5918582159114719	0.7508537386594867	0	51000
SNORA12	-0.17610643114416288	1.7739512572301286	0.5920355796992265	0.7510154843556562	0	677800
AMPD3	-0.17489437045175096	1.6331871763036019	0.5921242136441722	0.751064655729911	0	272
TTC6	0.25173038543345894	0.6330189974548822	0.5924798083822024	0.7514524098228034	0	319089
RASSF4	-0.2349207220314684	0.8880139449519869	0.5927400525336577	0.7517191739921587	0	83937
ZNF587B	0.061074515720032134	4.598326987402716	0.5930951997584545	0.752106240178707	0	100293516
GCDH	-0.0913283341886007	3.355662217352779	0.5933930973692206	0.7523187405365387	0	2639
COQ3	-0.057153859049831765	4.281057558269293	0.5933243836545368	0.7523187405365387	0	51805
NRL	0.3312658942736334	0.17342344018084382	0.5934126373727452	0.7523187405365387	0	4901
ABRACL	-0.05943362410312165	4.384723720241206	0.5951246500054401	0.754425692683664	0	58527
NDUFS7	-0.054663277532714806	4.794138385477142	0.5952782104158262	0.75445574301273	0	374291
TMCO1	-0.02705894880153407	7.243528232735357	0.5952832684959922	0.75445574301273	0	54499
TUBA1C	0.01987813023880922	9.299573541537992	0.5952986450345465	0.75445574301273	0	84790
SLC35E4	-0.16205648340709297	2.0503816389234095	0.5955525157480691	0.7547139756955504	0	339665
ISG20	0.09487170999435858	3.536544050359031	0.5956531153157364	0.7547779483933521	0	3669
TAF4	-0.04246511751544128	5.667338044207576	0.5961816351521729	0.755384101076201	0	6874
BDP1	-0.031012708317718407	6.26981991498025	0.5964238932451649	0.7555639159044568	0	55814
FAHD1	0.05407781478085261	4.781410196118339	0.5963848278424845	0.7555639159044568	0	81889
IL17RD	0.0899689715775091	3.0865303364252377	0.596481613921409	0.7555734801628748	0	54756
MRC2	0.030404030265168334	6.810045945271961	0.5968176212667465	0.7559355236566193	0	9902
SYNJ2BP	0.03527400931829986	6.139517586490388	0.5971159295201252	0.7562497602029338	0	55333
MON2	-0.030342686051043993	6.743204925792933	0.59739250805919	0.7565364254432729	0	23041
ZSWIM8	-0.04743422407198745	4.8597043696188855	0.5976593724308918	0.7568107415125898	0	23053
